ds,yhat,yhat_lower,yhat_upper
24-02-2020,9596.877335,1784.738182,17822.06
25-02-2020,9524.021476,1367.222364,17665.67905
26-02-2020,9602.886345,1417.163394,17891.32428
27-02-2020,9510.651743,1315.315843,17392.27717
28-02-2020,9473.823766,1426.90278,17368.88208
29-02-2020,9430.403665,1442.514433,17918.75304
01-03-2020,9404.489014,1310.74642,17790.49213
02-03-2020,9421.125315,1207.220947,17136.03327
03-03-2020,9332.992978,1123.836859,17824.0053
04-03-2020,9406.661325,888.8425425,17605.80717
05-03-2020,9319.252571,738.9253036,17769.16618
06-03-2020,9296.939952,1322.826815,17780.35713
07-03-2020,9277.126429,985.0546253,16909.54129
08-03-2020,9283.062897,970.2660342,17268.20672
09-03-2020,9338.723558,1123.587655,17594.8837
10-03-2020,9295.522754,976.9681874,17813.64157
11-03-2020,9418.604101,1408.132003,17719.5121
12-03-2020,9383.543898,1126.487748,17964.57582
13-03-2020,9414.891915,1497.297994,17202.89102
14-03-2020,9448.394802,1673.807968,17765.5794
15-03-2020,9505.659826,1239.319355,17573.34056
16-03-2020,9609.075339,1858.891669,18313.45536
17-03-2020,9608.571033,1420.584518,17382.25169
18-03-2020,9767.947628,1708.948533,18155.73947
19-03-2020,9761.616844,1370.1361,17681.5029
20-03-2020,9813.173772,1672.115121,17925.79162
21-03-2020,9857.646006,2439.771279,17984.28401
22-03-2020,9916.176551,1074.891439,18016.82885
23-03-2020,10010.95639,1871.430549,18255.60912
24-03-2020,9991.98943,1817.292351,18034.37669
25-03-2020,10123.4194,2100.55886,18529.20394
26-03-2020,10080.25959,2447.400507,18242.35292
27-03-2020,10086.94786,1097.335286,18296.72367
28-03-2020,10079.57188,1367.704381,18086.56315
29-03-2020,10080.52208,2228.584246,18482.66704
30-03-2020,10113.38931,2147.061289,18356.72006
31-03-2020,10029.69069,1754.752097,17440.80462
01-04-2020,10095.15444,1986.727593,17964.27621
02-04-2020,9986.40575,1874.483617,18224.28004
03-04-2020,9929.477332,1468.079972,18055.81801
04-04-2020,9861.990813,1188.831555,17619.33643
05-04-2020,9807.767807,1274.973969,17664.76981
06-04-2020,9791.688617,1004.574086,17652.43665
07-04-2020,9666.383341,1279.898877,17472.88919
08-04-2020,9698.486981,1468.300499,18264.67735
09-04-2020,9565.301479,1383.958653,18167.65407
10-04-2020,9493.288973,1141.470457,17753.40918
11-04-2020,9420.242842,1307.966646,18039.21963
12-04-2020,9369.895692,983.7589753,17749.05353
13-04-2020,9366.782259,1598.432647,18473.66475
14-04-2020,9262.941833,1112.369818,17105.79148
15-04-2020,9324.191484,964.6000602,17098.90827
16-04-2020,9226.812432,980.9801629,17587.17558
17-04-2020,9196.073171,856.8583922,18152.54312
18-04-2020,9168.435005,1330.785214,17414.12492
19-04-2020,9166.198187,1539.049992,17356.94395
20-04-2020,9212.405497,305.2676235,17955.11932
21-04-2020,9157.586742,944.8127381,17270.48456
22-04-2020,9266.07421,961.4646885,17671.47946
23-04-2020,9212.730269,1272.41358,17754.15032
24-04-2020,9221.509505,1114.825218,16936.02178
25-04-2020,9227.700017,718.1334089,17035.43133
26-04-2020,9252.601003,1072.721787,17273.68739
27-04-2020,9318.452663,1472.90695,17191.79454
28-04-2020,9275.201122,729.7872311,17079.36878
29-04-2020,9386.827917,1183.085939,17628.54026
30-04-2020,9328.084833,1059.248572,17432.08275
01-05-2020,9323.05635,1063.803646,17447.6846
02-05-2020,9307.394332,939.5231282,18073.83517
03-05-2020,9302.982355,1506.857805,17485.90862
04-05-2020,9332.846092,914.4716823,17654.58403
05-05-2020,9247.893101,606.6819766,17089.95306
06-05-2020,9313.212289,1203.392867,17950.7322
07-05-2020,9204.774769,935.8676024,17079.28993
08-05-2020,9147.959358,748.7719099,16811.17935
09-05-2020,9079.748463,590.239083,17271.25775
10-05-2020,9023.352877,439.6437419,17328.21367
11-05-2020,9003.083072,593.9654314,17836.10363
12-05-2020,8871.051472,840.1881181,16651.29412
13-05-2020,8893.437064,337.8242835,17418.662
14-05-2020,8747.155082,332.9695667,17010.66037
15-05-2020,8658.355899,808.7855682,16575.54328
16-05-2020,8564.599639,386.0307731,16746.01985
17-05-2020,8489.465624,976.7529095,17041.04683
18-05-2020,8457.414686,860.4017985,16851.19071
19-05-2020,8320.489051,-751.9994738,16649.84611
20-05-2020,8344.581195,664.5558315,17122.45199
21-05-2020,8206.114278,48.33491533,16410.2593
22-05-2020,8130.557934,340.9077635,16470.69935
23-05-2020,8054.625412,-277.4327499,15661.42561
24-05-2020,8000.910526,-662.4723383,16319.5623
25-05-2020,7992.781581,-228.7951505,16905.7743
26-05-2020,7881.116066,-130.9559631,16025.64736
27-05-2020,8003.70329,-172.455011,16674.55298
28-05-2020,7962.672414,-466.8663073,16760.63558
29-05-2020,7982.336619,230.1543469,16039.22733
30-05-2020,7998.330207,453.2905926,16019.81693
31-05-2020,8032.28005,-56.35880679,16307.75643
01-06-2020,8106.730724,414.7756569,16704.09692
02-06-2020,8071.906206,-652.2364736,16013.80166
03-06-2020,8192.037696,-77.04258157,16231.3547
04-06-2020,8142.098407,-392.9966901,17002.64676
05-06-2020,8146.367525,255.4821774,16379.94301
06-06-2020,8140.667872,306.0583834,16283.35702
07-06-2020,8147.034549,-80.26772653,15761.74763
08-06-2020,8188.630774,-378.0677865,16266.30932
09-06-2020,8116.494054,65.34527463,16691.08288
10-06-2020,8195.842684,-359.7186452,16095.83023
11-06-2020,8102.784029,-209.0048086,16072.53775
12-06-2020,8062.847548,-412.7432762,15807.769
13-06-2020,8013.18797,-194.6612161,15944.39102
14-06-2020,7977.216886,-231.9552089,16204.05321
15-06-2020,7979.48003,-306.6658609,16212.75345
16-06-2020,7872.36448,-404.9039629,16056.98977
17-06-2020,7922.366884,-227.1923156,16446.74668
18-06-2020,7806.765262,-1048.744235,15466.46703
19-06-2020,7752.118359,85.48416113,15776.06355
20-06-2020,7696.438928,-722.9969977,16121.98667
21-06-2020,7663.80004,-649.0339617,15722.76749
22-06-2020,7679.192405,-827.2360454,16476.43945
23-06-2020,7595.21749,-499.3247601,16345.37602
24-06-2020,7678.34793,-761.7777432,15548.03832
25-06-2020,7605.597979,-402.4528962,15937.77003
26-06-2020,7603.028016,-524.1803991,15520.56058
27-06-2020,7607.92931,-495.7919275,15311.13274
28-06-2020,7643.447808,-182.3486724,16418.21501
29-06-2020,7733.464416,-516.2934453,16323.5674
30-06-2020,7729.315907,-1082.896755,15541.56352
01-07-2020,7896.087146,-487.1089253,16667.69211
02-07-2020,7909.316482,-966.5836279,15723.80199
03-07-2020,7993.537329,-41.37419744,16100.93943
04-07-2020,8084.501103,-62.62066747,16549.4239
05-07-2020,8203.839208,181.0716591,15973.55497
06-07-2020,8373.980486,163.2660497,16390.16771
07-07-2020,8444.907227,-240.493971,17242.76456
08-07-2020,8680.4795,405.0879009,17094.844
09-07-2020,8755.168765,-419.6724603,16266.9459
10-07-2020,8892.623055,805.3414447,17078.20529
11-07-2020,9027.908292,772.7552501,17390.19403
12-07-2020,9182.18296,782.9442458,17018.09728
13-07-2020,9377.622288,1311.534091,17602.31148
14-07-2020,9464.174914,1574.522543,17701.62867
15-07-2020,9705.881852,1630.451582,18010.81341
16-07-2020,9777.59897,1869.610729,18241.82391
17-07-2020,9903.545667,1552.427489,18422.40948
18-07-2020,10019.52485,1680.078159,18214.87197
19-07-2020,10147.57217,1932.057454,19086.24578
20-07-2020,10310.85135,2552.566874,18295.25441
21-07-2020,10360.37969,2014.122164,18262.40235
22-07-2020,10561.31423,2450.002771,18470.21092
23-07-2020,10589.64098,2632.66185,18686.27188
24-07-2020,10670.69086,2469.937448,19130.33538
25-07-2020,10741.32829,2459.214008,18339.34691
26-07-2020,10824.57144,2875.777357,18892.59304
27-07-2020,10944.46176,2502.620347,19076.56791
28-07-2020,10952.76751,2055.146296,19161.58522
29-07-2020,11115.2525,3019.363889,19023.14615
30-07-2020,11108.35289,2906.349819,19367.64731
31-07-2020,11157.68586,2896.178551,18984.94967
01-08-2020,11200.23641,3305.421843,19838.45064
02-08-2020,11258.98116,3104.491448,19853.98415
03-08-2020,11357.7667,3086.943006,19707.37656
04-08-2020,11348.02662,3698.901719,19402.39174
05-08-2020,11495.06838,3455.889957,19728.73422
06-08-2020,11474.77171,3134.2131,18969.66322
07-08-2020,11512.12206,3057.90996,19812.07647
08-08-2020,11543.4244,2767.458192,19327.18885
09-08-2020,11590.95526,2986.811475,19222.17923
10-08-2020,11677.86973,3639.450202,20265.0119
11-08-2020,11654.94679,3558.575689,20240.36788
12-08-2020,11786.90286,3180.71394,20359.51977
13-08-2020,11749.11476,3774.887735,20387.11316
14-08-2020,11766.17469,3447.551586,19688.93737
15-08-2020,11774.12172,3236.651931,20247.41378
16-08-2020,11795.10737,3107.527979,20222.57333
17-08-2020,11852.31139,4100.573199,19742.38934
18-08-2020,11796.69076,3523.875888,19597.85355
19-08-2020,11893.29194,3501.181325,20459.60812
20-08-2020,11817.96739,3705.909758,20146.43061
21-08-2020,11795.91904,3558.599163,19683.58869
22-08-2020,11763.9139,3517.024977,19840.31547
23-08-2020,11744.92951,3713.810096,19389.7425
24-08-2020,11763.04614,3051.397129,19745.85548
25-08-2020,11670.16947,3856.095269,20243.71887
26-08-2020,11732.31448,2943.957089,19448.85479
27-08-2020,11626.29244,3853.305169,19627.68362
28-08-2020,11578.22479,3273.151059,19207.60712
29-08-2020,11525.7297,3693.303086,19157.76582
30-08-2020,11492.54008,2898.595175,19570.49326
31-08-2020,11503.37085,3548.661238,19771.63084
01-09-2020,11410.61976,3111.415547,19440.3174
02-09-2020,11480.63336,2923.329691,19267.36337
03-09-2020,11390.38061,3473.829449,19416.16727
04-09-2020,11365.95811,2682.286557,19267.2542
05-09-2020,11344.77329,3404.078503,20427.84389
06-09-2020,11350.16441,3164.881741,20103.86745
07-09-2020,11406.27496,2604.256445,19701.69364
08-09-2020,11364.76702,3740.036797,19358.29579
09-09-2020,11491.1043,3754.119452,19342.59067
10-09-2020,11461.24732,3337.260116,19378.14184
11-09-2020,11500.18395,3117.188265,19449.66986
12-09-2020,11544.14089,3058.338108,19529.86889
13-09-2020,11615.23422,3359.631783,19469.4586
14-09-2020,11736.3758,3997.552651,20499.1199
15-09-2020,11758.01892,3699.05473,20030.15975
16-09-2020,11944.4734,3798.507114,20766.00795
17-09-2020,11970.63127,3345.41296,20660.44127
18-09-2020,12060.52567,3946.537329,20061.51332
19-09-2020,12149.56762,3624.40713,20673.18746
20-09-2020,12259.21814,3973.175727,20367.67718
21-09-2020,12411.91167,4191.326175,20671.8633
22-09-2020,12457.81411,3768.390624,20762.90022
23-09-2020,12661.14489,4213.930847,21108.88058
24-09-2020,12696.90433,4494.021132,21101.06748
25-09-2020,12789.42866,4075.240364,20348.25873
26-09-2020,12874.61769,4782.42035,20991.16462
27-09-2020,12974.59257,5014.606584,21390.55091
28-09-2020,13112.60044,4459.338606,21528.49653
29-09-2020,13139.74927,4804.631399,21783.99197
30-09-2020,13321.30351,5323.157702,21163.11979
01-10-2020,13333.38217,5352.52379,22023.21082
02-10-2020,13401.48274,5451.741603,21243.96744
03-10-2020,13462.67674,5057.9592,22187.41532
04-10-2020,13639.35955,5197.419811,21554.87624
05-10-2020,13856.75067,5167.241939,22098.50658
06-10-2020,13966.97177,5484.245818,22314.43725
07-10-2020,14236.19073,6041.834723,22451.19085
08-10-2020,14341.29571,6293.391672,22391.30303
09-10-2020,14508.3989,5906.374067,23042.85417
10-10-2020,14675.01631,7060.884714,22914.58628
11-10-2020,14864.68241,6557.805878,23668.23696
12-10-2020,15101.81743,7284.576706,22746.30098
13-10-2020,15238.43186,7296.00542,23588.16244
14-10-2020,15540.39929,7002.627687,23538.66908
15-10-2020,15684.13987,7909.211212,23782.99875
16-10-2020,15895.13831,7178.76307,23759.53196
17-10-2020,16110.14184,7831.995212,23968.34589
18-10-2020,16351.79687,8086.811805,24845.96973
19-10-2020,16643.54114,8326.92504,25362.91571
20-10-2020,16836.33535,8718.990261,25567.53714
21-10-2020,17194.96445,9184.225749,25201.87942
22-10-2020,17394.75031,9681.353693,25728.26391
23-10-2020,17660.09848,9829.973164,26558.6051
24-10-2020,17926.72401,9408.33738,25777.33071
25-10-2020,18216.314,10371.75418,26083.3171
26-10-2020,18551.44319,9914.832394,26870.90963
27-10-2020,18782.32581,11184.81062,27391.11326
28-10-2020,19173.1334,10931.95198,27215.10367
29-10-2020,19398.71992,11237.29485,27798.77995
30-10-2020,19683.17655,12291.471,28451.97654
31-10-2020,19962.06109,12096.45898,27911.00527
01-11-2020,20257.05952,12048.75593,27984.65789
02-11-2020,20590.89622,12382.89685,28629.30549
03-11-2020,20814.07632,12438.21999,29438.34141
04-11-2020,21191.19028,13139.63913,29489.15471
05-11-2020,21397.62248,13208.99024,29434.62175
06-11-2020,21658.08685,13526.08325,30100.94409
07-11-2020,21908.835,14087.82294,30425.0239
08-11-2020,22172.29518,14105.96912,30102.25383
09-11-2020,22471.95943,14177.06293,30856.5518
10-11-2020,22659.1027,14770.97074,30653.32303
11-11-2020,22999.06538,14981.44071,31580.8459
12-11-2020,23167.94105,14776.3604,31502.40643
13-11-2020,23391.09359,15245.60659,31780.83782
14-11-2020,23605.34939,15656.91022,32087.57484
15-11-2020,23833.62357,15715.55768,31908.79224
16-11-2020,24099.79763,16570.09887,32671.80077
17-11-2020,24255.43305,16131.69803,32564.40481
18-11-2020,24566.0517,16174.99932,33057.18657
19-11-2020,24707.82553,17031.51437,32872.78093
20-11-2020,24906.0989,17193.70902,33000.60896
21-11-2020,25097.58947,17324.46518,33530.5216
22-11-2020,25305.02599,17430.82675,33247.18158
23-11-2020,25552.03993,17390.87955,33748.72802
24-11-2020,25689.89502,17428.54631,33886.9778
25-11-2020,25983.78486,18063.83221,34541.99113
26-11-2020,26109.54046,18403.45976,34253.70115
27-11-2020,26292.17044,18545.93128,34601.226
28-11-2020,26468.07915,17638.40403,33724.86824
29-11-2020,26659.72032,17895.28716,34563.96744
30-11-2020,26890.50282,18578.95081,34897.93198
01-12-2020,27011.53181,19106.24083,35319.26297
02-12-2020,27287.91527,18832.91039,35791.19748
03-12-2020,27395.47722,18493.96867,35408.72478
04-12-2020,27559.30042,19020.61466,35516.46172
05-12-2020,27715.94332,19437.61477,35832.06288
06-12-2020,27888.0893,19081.99291,35869.14259
07-12-2020,28099.4446,20474.95309,36152.52677
08-12-2020,28201.46866,19932.84965,35701.81537
09-12-2020,28459.6672,19736.28538,36387.51976
10-12-2020,28550.28973,20329.26465,36251.20433
11-12-2020,28698.8549,20445.59566,36756.58339
12-12-2020,28842.34911,21081.35881,35897.75446
13-12-2020,29003.85689,20640.00545,37117.93779
14-12-2020,29207.44044,20829.58952,37088.87418
15-12-2020,29304.8524,22019.52965,38127.64851
16-12-2020,29561.81301,21585.1391,37976.18273
17-12-2020,29654.69408,21213.98219,37521.73443
18-12-2020,29809.03339,21768.51518,37204.98294
19-12-2020,29961.72576,21949.20911,38456.31845
20-12-2020,30135.64951,21992.00068,38692.11066
21-12-2020,30354.54584,22581.71005,38108.54397
22-12-2020,30469.73562,22242.8182,38287.74453
23-12-2020,30746.40446,22513.5401,38592.14122
24-12-2020,30860.29849,22546.58978,39453.79275
25-12-2020,31036.25418,22136.89891,38846.00161
26-12-2020,31210.40806,22891.59623,39257.79506
27-12-2020,31404.84451,22622.28387,39811.40435
28-12-2020,31642.49862,22901.10222,40140.10173
29-12-2020,31773.89781,23654.00023,39885.63052
30-12-2020,32063.47249,23806.49109,39927.74899
31-12-2020,32186.27718,24501.77751,40307.30413
01-01-2021,32366.5449,24307.34027,41143.74698
02-01-2021,32539.91956,24238.58494,40800.49722
03-01-2021,32728.12404,24781.54685,41031.33768
04-01-2021,32953.88009,25002.41985,41533.95562
05-01-2021,33067.66313,25220.24888,41459.21045
06-01-2021,33334.02183,25297.93962,41977.55693
07-01-2021,33428.30327,25227.03673,41999.74968
08-01-2021,33575.20639,24979.55384,41576.73598
09-01-2021,33711.00836,25548.82718,42132.51311
10-01-2021,33858.22136,25237.27278,41735.24004
11-01-2021,34040.49639,26159.90293,42431.07545
12-01-2021,34109.35728,26165.53184,43288.11607
13-01-2021,34330.49536,25902.64101,42404.91376
14-01-2021,34380.46628,26875.07795,42617.63041
15-01-2021,34485.2122,26061.91163,42672.18585
16-01-2021,34582.25506,27225.29922,43174.776
17-01-2021,34695.3192,26354.58721,42744.91796
18-01-2021,34849.20079,26574.42283,42858.02647
19-01-2021,34896.46855,26395.53668,43129.35005
20-01-2021,35103.72678,26582.52025,43333.84063
21-01-2021,35148.28349,27336.43737,43780.78326
22-01-2021,35256.64747,26543.43984,43364.25968
23-01-2021,35366.70091,26902.10733,44090.10669
24-01-2021,35502.30654,27325.39516,43626.38078
25-01-2021,35688.16727,27198.42829,43756.81629
26-01-2021,35776.52308,27073.14847,43905.13829
27-01-2021,36033.41663,28220.66882,44234.07108
28-01-2021,36135.37021,27993.2571,44241.40288
29-01-2021,36307.89797,28012.27771,44772.36551
30-01-2021,36487.69945,28579.32073,44780.73854
31-01-2021,36697.2932,28993.91214,44884.36573
01-02-2021,36959.90761,28720.3496,44668.08515
02-02-2021,37126.21308,28437.43876,45562.60284
03-02-2021,37460.62598,29536.80864,45800.86874
04-02-2021,37638.02606,29640.15844,46287.86585
05-02-2021,37882.31026,29958.86575,46436.12338
06-02-2021,38128.62765,29377.60083,45718.33045
07-02-2021,38398.05331,30453.73963,46307.91745
08-02-2021,38712.51711,31047.46676,46363.79465
09-02-2021,38921.57044,31022.89655,46523.43765
10-02-2021,39288.72037,31334.95687,47340.82111
11-02-2021,39379.57626,31240.10072,47734.93263
12-02-2021,39526.21013,31093.97688,47309.28729
13-02-2021,39663.6166,30859.95399,48234.78076
14-02-2021,39812.98827,32317.37279,48559.16626
15-02-2021,39996.64289,31535.38543,48268.53117
16-02-2021,40064.78149,31231.57577,48024.10346
17-02-2021,40281.80685,31982.34586,48978.48778
18-02-2021,40323.04369,31998.85414,49193.4479
19-02-2021,40413.28315,32809.18115,48581.25574
20-02-2021,40488.99668,32489.25758,48625.89905
21-02-2021,40572.97744,32055.54269,48350.16573
22-02-2021,40689.226,32675.29151,49107.26317
23-02-2021,40689.6645,32112.25856,49097.06301
24-02-2021,40840.41019,32909.95092,48606.03244
25-02-2021,40818.45062,32116.72099,49005.06789
26-02-2021,40850.1444,33149.22233,49188.91287
27-02-2021,40873.39393,31859.74267,48986.25852
28-02-2021,40912.2491,33059.52724,49090.44712
01-03-2021,40991.76001,32651.82414,48981.07053
02-03-2021,40964.66372,33319.12809,49085.06631
03-03-2021,41097.63654,32808.20764,48974.95182
04-03-2021,41067.95499,32578.77141,49032.02903
05-03-2021,41101.9896,33440.41811,48931.89691
06-03-2021,41137.37807,33059.51835,49599.72279
07-03-2021,41197.63704,32663.87218,49092.662
08-03-2021,41307.03006,33287.60985,49116.70414
09-03-2021,41317.27647,33441.72559,50171.79828
10-03-2021,41493.8321,33113.83365,49810.00257
11-03-2021,41512.58412,33134.12332,49383.16937
12-03-2021,41598.38331,33225.5288,50610.93822
13-03-2021,41687.25917,33279.84682,49600.58222
14-03-2021,41801.07597,33322.9664,50094.93543
15-03-2021,41962.4462,33493.15187,50174.30488
16-03-2021,42021.48474,33800.05485,50214.09472
17-03-2021,42242.13355,34319.80389,50120.53262
18-03-2021,42298.89787,33698.56429,49747.47771
19-03-2021,42415.41612,34060.06649,50555.0911
20-03-2021,42526.70801,34181.182,51450.0919
21-03-2021,42653.85779,34136.26454,51092.50966
22-03-2021,42818.94857,34958.93998,51995.54295
23-03-2021,42871.83039,35335.11989,51127.17541
24-03-2021,43076.45152,34866.75001,52069.10707
25-03-2021,43107.59366,34933.13677,51906.43092
26-03-2021,43189.43354,35145.47144,51304.00082
27-03-2021,43257.77532,33989.26202,51290.23157
28-03-2021,43334.71158,35257.4573,51460.53236
29-03-2021,43443.52912,35409.71333,51155.67867
30-03-2021,43435.44328,35254.06583,51582.20414
31-03-2021,43575.891,35038.95411,52090.11421
01-04-2021,43541.22476,35044.08986,51125.94051
02-04-2021,43557.23048,35311.4484,52219.83978
03-04-2021,43561.3156,35062.29589,52190.984
04-04-2021,43577.12591,35520.85935,52304.48341
05-04-2021,43629.40886,35505.89652,52113.94839
06-04-2021,43570.7081,35787.07168,51861.1666
07-04-2021,43667.62071,35521.87199,51228.74981
08-04-2021,43597.45995,34670.56696,51663.79786
09-04-2021,43586.74788,35620.10887,51980.45071
10-04-2021,43573.38446,35461.057,51804.2554
11-04-2021,43581.25221,36450.49328,51340.2663
12-04-2021,43635.07466,35419.44351,51822.08387
13-04-2021,43587.11326,35467.52341,51849.44985
14-04-2021,43703.43412,35688.93117,51876.44256
15-04-2021,43660.58732,35280.69745,52068.69471
16-04-2021,43684.1223,35716.14683,51659.28936
17-04-2021,43710.78552,35348.0661,51887.2104
18-04-2021,43763.1586,34876.20229,51894.11887
19-04-2021,43864.55405,35236.39171,51851.0666
20-04-2021,43865.75234,35657.45088,52324.97475
21-04-2021,44031.31053,35666.527,51963.87734
22-04-2021,44036.28378,35458.96848,52191.95445
23-04-2021,44104.78247,35168.16458,52508.45751
24-04-2021,44172.2094,35943.67103,52557.27404
25-04-2021,44259.93468,35663.70626,52437.79552
26-04-2021,44390.22404,36007.10971,52741.63412
27-04-2021,44413.00361,35696.77855,52515.13385
28-04-2021,44592.19045,35757.16223,52654.62845
29-04-2021,44602.42981,36057.71571,52915.52829
30-04-2021,44667.66113,36616.32366,52899.48648
01-05-2021,44723.35734,36191.57063,52993.78752
02-05-2021,44791.19484,36299.61522,52962.06553
03-05-2021,44893.97018,36232.46779,52484.20071
04-05-2021,44882.34682,37159.00083,53603.97052
05-05-2021,45021.16192,37263.80319,52983.09223
06-05-2021,44986.13467,36744.03301,53437.14563
07-05-2021,45002.39919,36730.65035,53318.8802
08-05-2021,45006.7076,37103.78104,53324.86168
09-05-2021,45022.06147,36199.98587,53006.58786
10-05-2021,45072.58912,36735.9816,53403.14478
11-05-2021,45010.25301,37174.10326,53411.59962
12-05-2021,45101.11852,36812.97809,52976.54494
13-05-2021,45022.02671,36906.17146,53299.85118
14-05-2021,44999.09501,36988.03502,53575.14069
15-05-2021,44969.89243,36830.8124,53595.58496
16-05-2021,44958.04842,37222.8697,53169.71609
17-05-2021,44988.11319,36560.54831,52888.42383
18-05-2021,44912.25461,36639.82907,53037.4193
19-05-2021,44996.52286,36605.96605,53486.85407
20-05-2021,44917.5258,36906.39518,52837.49317
21-05-2021,44900.93882,36911.12281,53039.61129
22-05-2021,44883.69548,36802.4934,52826.18289
23-05-2021,44888.61747,36632.77252,52775.92028
24-05-2021,44939.30134,36584.21709,52712.21224
25-05-2021,44886.84602,36913.95891,52934.52035
26-05-2021,44996.15163,37248.08956,53292.39224
27-05-2021,44942.63131,36821.63752,53133.87548
28-05-2021,44950.75898,36460.25436,53254.61763
29-05-2021,44956.29805,37481.29468,53273.58259
30-05-2021,44980.96853,37003.59074,53362.16853
31-05-2021,45047.36899,36702.99244,53264.99507
01-06-2021,45005.7361,36520.21276,53606.71956
02-06-2021,45120.27164,37228.78169,52552.72086
03-06-2021,45065.87763,37015.50235,53511.89726
04-06-2021,45066.7219,37140.25636,52953.29412
05-06-2021,45058.47857,37240.27769,53452.65903
06-06-2021,45063.00056,36980.70053,53302.49248
07-06-2021,45103.24034,36973.7322,53399.5778
08-06-2021,45030.00184,37083.47305,53575.41973
09-06-2021,45108.25344,35963.56275,53333.58684
10-06-2021,45013.84315,36640.58146,52978.35855
11-06-2021,44972.03895,37023.68307,53361.31508
12-06-2021,44919.73928,35865.48797,53498.34307
13-06-2021,44880.11197,36431.81408,52815.03574
14-06-2021,44877.4784,37126.02952,53154.37061
15-06-2021,44764.02718,36527.72451,52190.19724
16-06-2021,44806.08812,36821.06748,53647.76556
17-06-2021,44680.8089,36840.01617,53181.59127
18-06-2021,44614.65835,36254.37318,53081.67463
19-06-2021,44545.60253,36284.1048,52916.13468
20-06-2021,44497.71264,36031.43705,52659.57199
21-06-2021,44496.02279,36351.73489,53211.4564
22-06-2021,44393.22224,36154.21122,52579.75483
23-06-2021,44455.91382,36364.65913,52899.89949
24-06-2021,44361.28118,35827.37412,52812.28857
25-06-2021,44335.58909,35765.24285,52807.17924
26-06-2021,44316.36306,35787.26255,52311.35692
27-06-2021,44327.00719,36162.59643,52258.56076
28-06-2021,44391.67791,36981.6544,53278.32584
29-06-2021,44361.99792,36675.7412,52164.89163
30-06-2021,44503.34123,36662.39093,52676.71694
01-07-2021,44491.53134,36210.34581,52699.77351
02-07-2021,44551.37572,36596.41692,52650.19751
03-07-2021,44618.88214,36127.31905,52639.95312
04-07-2021,44715.91445,36903.94976,52871.69331
05-07-2021,44865.10469,36510.02255,52435.04404
06-07-2021,44916.60447,36474.38703,53543.99106
07-07-2021,45134.40579,36956.95059,53395.96739
08-07-2021,45193.07212,37340.35212,52920.98197
09-07-2021,45316.30216,35989.96411,53169.84126
10-07-2021,45439.17097,37157.70456,53562.39101
11-07-2021,45582.80554,38079.64398,53967.25743
12-07-2021,45769.31097,37754.48278,54476.06503
13-07-2021,45848.53013,37635.56339,54822.82613
14-07-2021,46084.36665,38023.60641,54048.29993
15-07-2021,46151.51211,38434.61948,53935.21233
16-07-2021,46274.00012,37793.67822,54318.10885
17-07-2021,46387.43217,37993.66261,54316.84174
18-07-2021,46513.63308,38410.54779,54950.1419
19-07-2021,46675.55263,38671.40394,55177.73743
20-07-2021,46723.99724,38250.14157,54743.33853
21-07-2021,46923.92217,38300.64692,55142.38413
22-07-2021,46951.12629,38078.86902,55498.797
23-07-2021,47030.77294,39142.77746,55534.38362
24-07-2021,47099.5828,39056.88854,55305.0426
25-07-2021,47180.45752,39465.50228,55486.2532
26-07-2021,47297.35172,38641.80887,55437.21335
27-07-2021,47301.97796,38816.39858,55826.36573
28-07-2021,47460.07596,39345.83732,55907.9443
29-07-2021,47448.08878,38940.48568,55220.94953
30-07-2021,47491.66997,39695.84498,55845.01826
31-07-2021,47527.8678,40288.47136,55315.7092
01-08-2021,47579.7458,39242.15357,55878.5635
02-08-2021,47671.25697,39644.67452,56567.38791
03-08-2021,47653.9562,39312.71924,55839.90666
04-08-2021,47793.28201,39020.603,56110.3587
05-08-2021,47765.24962,39466.63355,55780.25866
06-08-2021,47794.97892,39962.06114,55546.54614
07-08-2021,47818.90287,39419.19223,56293.23731
08-08-2021,47859.41441,40372.44387,55937.22824
09-08-2021,47939.76875,39773.87052,56006.12062
10-08-2021,47910.82449,39990.55145,56182.92542
11-08-2021,48037.35372,40069.35859,55545.23887
12-08-2021,47994.76232,39831.14578,56013.17896
13-08-2021,48007.64312,39979.05182,56394.85065
14-08-2021,48012.00656,39550.27224,56101.28826
15-08-2021,48029.94641,40259.07156,56878.0217
16-08-2021,48084.55667,39125.19812,56848.26086
17-08-2021,48026.68258,39804.93976,56329.54476
18-08-2021,48121.23585,39868.06078,56976.6034
19-08-2021,48043.91482,39556.14904,55867.52637
20-08-2021,48019.75239,39365.20497,56373.88817
21-08-2021,47985.33657,39903.45881,56379.68213
22-08-2021,47963.46124,40011.2125,56664.57991
23-08-2021,47978.02397,40317.48592,56599.66446
24-08-2021,47880.7543,39465.95423,55930.64161
25-08-2021,47937.50318,39657.72787,55786.74386
26-08-2021,47824.93522,39277.51604,56094.03387
27-08-2021,47769.04739,39594.0278,55939.89708
28-08-2021,47707.35977,39252.19857,55790.21634
29-08-2021,47663.53715,39309.89193,55766.22298
30-08-2021,47662.25886,39353.81194,55547.44003
31-08-2021,47555.92145,39863.3391,55398.63359
01-09-2021,47610.90542,39007.93931,55482.09178
02-09-2021,47504.24854,39213.49984,55551.20247
03-09-2021,47462.14993,39323.37039,55437.0295
